event_time,log_source_type,event_id,threat_identifier,user_account,user_privilege_level,host_name,workstation_name,machine_name,operating_system,source_ip_address,source_port_number,destination_ip_address,destination_port_number,client_ip_address,destination_domain,network_domain,network_protocol,security_action,event_severity,event_status,status_reason,event_category,detection_rule,security_verdict,alert_type,resource_url,http_method,user_agent_string,resource_name,affected_object,target_resource,file_accessed_path,file_path,process_name,parent_process_name,access_mask,event_description,event_details,log_message,raw_event_data,log_facility,status_code,event_location,bytes_sent_total,bytes_received_total,application_name,hour,minute,time_bucket,anomaly_cluster,dbscan_status,events_in_5min,correlated_threat
2025-05-26 09:09:12,2,-1,0,143,,,,,,192.168.1.28,53474.0,151.101.1.69,1701.0,0.0.0.0,,,udp,allow,,,,vpn,allow-l2tp,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,6307,6727,27,9,9,2025-05-26 09:05:00,0,normal,[],normal
2025-05-26 09:09:19,5,-1,0,114,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.46,,finance.um6p.ma,,,,,,,,,,http://finance.um6p.ma/reports/q2,post,unknown_agent,,,,none,,,,,tentative d'accès externe non autorisé,,no_message,,,,,0,0,61,9,9,2025-05-26 09:05:00,0,normal,"[""tentative d'accès externe non autorisé""]",normal
2025-05-26 09:09:41,7,-1,0,130,,pc-hazem,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,phishing_link,,unknown_url,,unknown_agent,,,,none,archive_emails_2024.pst,,,,,,no_message,correlationlog,,,,0,0,61,9,9,2025-05-26 09:05:00,0,normal,[],normal
2025-05-26 09:09:42,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,Reload requested by netadmin,,sys,reload,um6p,0,0,61,9,9,2025-05-26 09:05:00,0,normal,[],normal
2025-05-26 09:09:43,1,-1,0,45,,pc-firas,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,http,,medium,success,userrequest,,,,suspicious powershell activity,unknown_url,,unknown_agent,,,,C:\Users\hibah\Pictures\family.jpg,,chrome.exe,services.exe,,,,no_message,,,,,0,0,61,9,9,2025-05-26 09:05:00,0,normal,[],normal
2025-05-26 09:09:56,3,-1,0,139,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,access_granted,,,,,,,,unknown_url,,unknown_agent,ci_cd_pipeline,,,none,,,,,access granted to ci_cd_pipeline for user tarek.bahaa,,no_message,,,,,0,0,61,9,9,2025-05-26 09:05:00,0,normal,['access granted to ci_cd_pipeline for user tarek.bahaa'],normal
2025-05-26 09:10:12,2,-1,0,143,,,,,,192.168.1.42,6451.0,172.64.32.132,1194.0,0.0.0.0,,,udp,allow,,,,vpn,allow-openvpn,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,2588,3630,41,9,10,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:10:13,0,4726,0,17,,,um6p-admin04,,,0.0.0.0,-1.0,0.0.0.0,-1.0,192.168.60.61,,,,,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,user logged off,,no_message,,,,,0,0,61,9,10,2025-05-26 09:10:00,0,normal,['user logged off'],normal
2025-05-26 09:10:24,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,"Line protocol on Interface FastEthernet0/0, changed state to up",,lineproto,updown,um6p,0,0,61,9,10,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:10:36,2,-1,0,143,,,,,,192.168.1.59,60284.0,8.8.8.8,123.0,0.0.0.0,,,udp,allow,,,,network-services,allow-ntp,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,7710,7393,40,9,10,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:10:47,5,-1,0,13,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.11,,phish-zone.com,,,,,,,,,,http://phish-zone.com/intranet,get,unknown_agent,,,,none,,,,,"échec accès, utilisateur inconnu",,no_message,,,,,0,0,61,9,10,2025-05-26 09:10:00,0,normal,"['échec accès, utilisateur inconnu']",normal
2025-05-26 09:11:02,4,-1,0,147,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,security_question_changed,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,suppression d’un email confidentiel,,no_message,,,,,0,0,61,9,11,2025-05-26 09:10:00,0,normal,['suppression d’un email confidentiel'],normal
2025-05-26 09:11:23,5,-1,0,104,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.28,,vpn-service.um6p.ma,,,,,,,,,,http://vpn-service.um6p.ma/login,get,unknown_agent,,,,none,,,,,activité suspecte sur poste utilisateur,,no_message,,,,,0,0,61,9,11,2025-05-26 09:10:00,0,normal,['activité suspecte sur poste utilisateur'],normal
2025-05-26 09:11:24,3,-1,0,37,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,policy_violation_detected,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,policy violation detected for user hafsa.mansur,,no_message,,,,,0,0,61,9,11,2025-05-26 09:10:00,0,normal,['policy violation detected for user hafsa.mansur'],normal
2025-05-26 09:11:26,7,-1,0,151,,pc-abdulrahman,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,suspicious,,unknown_url,,unknown_agent,,,,none,document_veille_technologique.pdf,,,,,,no_message,urlaccess,,,,0,0,61,9,11,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:11:35,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,Route to 192.168.10.0/24 via 192.168.10.100 added,,routing,update,um6p,0,0,61,9,11,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:11:40,2,-1,0,143,,,,,,192.168.1.98,50748.0,198.51.100.77,1521.0,0.0.0.0,,,tcp,allow,,,,database,allow-oracle-db,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,1529,8635,42,9,11,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:11:54,2,-1,0,143,,,,,,192.168.1.57,9542.0,147.253.224.2,514.0,0.0.0.0,,,udp,allow,,,,network-services,allow-syslog,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,2536,2052,58,9,11,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:12:02,2,-1,0,143,,,,,,192.168.1.16,26964.0,20.81.111.85,31337.0,0.0.0.0,,,tcp,allow,,,,malware,allow-backorifice,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8461,6042,1,9,12,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:12:04,4,-1,0,23,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,login_success,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,transfert d’un email à un client externe: ip 10.10.12.84,,no_message,,,,,0,0,61,9,12,2025-05-26 09:10:00,0,normal,['transfert d’un email à un client externe: ip 10.10.12.84'],normal
2025-05-26 09:12:05,5,-1,0,8,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.8,,,,,,,,,,,,http://10.10.12.45/login.html,get,unknown_agent,,,,none,,,,,"fichier téléchargé analysé, pas de menace",,no_message,,,,,0,0,61,9,12,2025-05-26 09:10:00,0,normal,"['fichier téléchargé analysé, pas de menace']",normal
2025-05-26 09:12:18,1,-1,0,113,,pc-amina,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,smb,,low,blocked,loginfailure,,,,suspicious powershell activity,unknown_url,,unknown_agent,,,,C:\Users\rashid\AppData\Local\Microsoft\Windows\INetCache\IE\malicious.html,,explorer.exe,services.exe,,,,no_message,,,,,0,0,61,9,12,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:12:30,4,-1,0,4,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,spam_filter_updated,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,lecture d’un email important concernant la réunion um6p,,no_message,,,,,0,0,61,9,12,2025-05-26 09:10:00,0,normal,['lecture d’un email important concernant la réunion um6p'],normal
2025-05-26 09:12:39,2,-1,0,143,,,,,,192.168.1.22,49616.0,13.224.0.0,143.0,0.0.0.0,,,tcp,allow,,,,email,allow-imap,,,unknown_url,,"""facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)""",,,,none,,,,,,,no_message,,,,,3055,7440,21,9,12,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:12:47,2,-1,0,143,,,,,,192.168.1.73,15146.0,40.76.4.15,6379.0,0.0.0.0,,,tcp,allow,,,,database,allow-redis,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,1901,642,47,9,12,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:12:48,2,-1,0,143,,,,,,192.168.1.17,8163.0,139.59.196.186,1521.0,0.0.0.0,,,tcp,allow,,,,database,allow-oracle-db,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8623,7489,42,9,12,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:12:56,3,-1,0,1,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,resource_unshared,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,user adil.azzam stopped sharing,,no_message,,,,,0,0,61,9,12,2025-05-26 09:10:00,0,normal,"['user adil.azzam stopped sharing', 'two-factor authentication disabled']",normal
2025-05-26 09:13:03,4,-1,0,135,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,account_suspended,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,partage d’un document critique via lien sécurisé,,no_message,,,,,0,0,61,9,13,2025-05-26 09:10:00,0,normal,['partage d’un document critique via lien sécurisé'],normal
2025-05-26 09:13:04,2,-1,0,143,,,,,,192.168.1.42,40871.0,52.95.245.0,990.0,0.0.0.0,,,tcp,allow,,,,file-transfer,allow-ftps-control,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8891,3098,11,9,13,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:13:08,4,-1,0,30,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,mark_spam,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,lecture d’un email interne confidentiel,,no_message,,,,,0,0,61,9,13,2025-05-26 09:10:00,0,normal,['lecture d’un email interne confidentiel'],normal
2025-05-26 09:13:13,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,Route to 192.168.10.0/24 via 192.168.10.118 added,,routing,update,um6p,0,0,61,9,13,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:13:15,2,-1,0,143,,,,,,192.168.1.99,33491.0,149.154.167.50,3128.0,0.0.0.0,,,tcp,allow,,,,remote-access,allow-http-proxy,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,6405,5687,17,9,13,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:13:22,7,-1,0,65,,pc-zaina,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,archive_donnees_clients_2024.zip,,,,,,no_message,login,,,,0,0,61,9,13,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:13:28,4,-1,0,78,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_flagged,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,consultation d’un email de support technique,,no_message,,,,,0,0,61,9,13,2025-05-26 09:10:00,0,normal,"['consultation d’un email de support technique', 'Suspicious internal remote login']",unauthorized_lateral
2025-05-26 09:13:41,7,-1,0,105,,pc-muna,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,plan_controle_acces.xlsx,,,,,,no_message,scriptexecution,,,,0,0,61,9,13,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:13:50,4,-1,0,161,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,security_question_set,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,téléchargement d’une archive mail pour archivage,,no_message,,,,,0,0,61,9,13,2025-05-26 09:10:00,0,normal,['téléchargement d’une archive mail pour archivage'],normal
2025-05-26 09:13:51,3,-1,0,60,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,mfa_fail,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,mfa verification failed for user karim.faraj,,no_message,,,,,0,0,61,9,13,2025-05-26 09:10:00,0,normal,['mfa verification failed for user karim.faraj'],normal
2025-05-26 09:13:54,5,-1,0,34,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.77,,temp-mail.org,,,,,,,,,,http://temp-mail.org/inbox,post,unknown_agent,,,,none,,,,,connexion sans user-agent détectée,,no_message,,,,,0,0,61,9,13,2025-05-26 09:10:00,0,normal,['connexion sans user-agent détectée'],normal
2025-05-26 09:14:06,0,4904,0,1,,,um6p-guest03,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.15.16.17,,,,,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,two-factor authentication disabled,,no_message,,,,,0,0,61,9,14,2025-05-26 09:10:00,0,normal,"['user adil.azzam stopped sharing', 'two-factor authentication disabled']",normal
2025-05-26 09:14:29,5,-1,0,71,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.139,,wiki.um6p.ma,,,,,,,,,,http://wiki.um6p.ma/howto/firewall,post,unknown_agent,,,,none,,,,,requête http non conforme,,no_message,,,,,0,0,61,9,14,2025-05-26 09:10:00,0,normal,['requête http non conforme'],normal
2025-05-26 09:14:34,3,-1,0,40,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,account_locked,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,account for user hala.sharif locked due to suspicious activity,,no_message,,,,,0,0,61,9,14,2025-05-26 09:10:00,0,normal,['account for user hala.sharif locked due to suspicious activity'],normal
2025-05-26 09:14:38,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,3,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,"Interface GigabitEthernet0/1, changed state to down",,link,updown,um6p,0,0,61,9,14,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:14:45,7,-1,0,140,,pc-yasin,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,suspicious,,unknown_url,,unknown_agent,,,,none,plan_deploiement_applications.pdf,,,,,,no_message,processstart,,,,0,0,61,9,14,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:14:51,2,-1,0,143,,,,,,192.168.1.69,55316.0,54.37.0.1,3128.0,0.0.0.0,,,tcp,allow,,,,remote-access,allow-http-proxy,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,1610,3443,17,9,14,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:14:53,7,-1,0,10,,pc-dina,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,dossier_rh_2025.zip,,,,,,no_message,alert,,,,0,0,61,9,14,2025-05-26 09:10:00,0,normal,[],normal
2025-05-26 09:15:00,4,-1,0,65,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,account_unlock,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,consultation d’un email avec informations stratégiques,,no_message,,,,,0,0,61,9,15,2025-05-26 09:15:00,0,normal,['consultation d’un email avec informations stratégiques'],normal
2025-05-26 09:15:09,4,-1,0,135,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,multiple_login_locations,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,blocage d’un lien malveillant intégré dans un email,,no_message,,,,,0,0,61,9,15,2025-05-26 09:15:00,0,normal,['blocage d’un lien malveillant intégré dans un email'],normal
2025-05-26 09:15:10,2,-1,0,143,,,,,,192.168.1.44,12379.0,172.217.22.14,3306.0,0.0.0.0,,,tcp,allow,,,,database,allow-mysql,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8239,4863,37,9,15,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:15:14,7,-1,0,45,,pc-khaled,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,plan_amelioration_processus.docx,,,,,,no_message,quarantine,,,,0,0,61,9,15,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:15:46,2,-1,0,143,,,,,,192.168.1.51,58282.0,178.62.1.1,4500.0,0.0.0.0,,,udp,allow,,,,vpn,allow-nat-t,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8333,7694,38,9,15,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:15:50,4,-1,0,8,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_flagged,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,téléchargement d’un manuel d’accès vpn,,no_message,,,,,0,0,61,9,15,2025-05-26 09:15:00,0,normal,"['téléchargement d’un manuel d’accès vpn', 'api key created for user ali.mostafa']",normal
2025-05-26 09:15:50,5,-1,0,68,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.5,,internal.dev.um6p.ma,,,,,,,,,,http://internal.dev.um6p.ma/debug,get,unknown_agent,,,,none,,,,,utilisateur bloqué par politique réseau,,no_message,,,,,0,0,61,9,15,2025-05-26 09:15:00,0,normal,"['utilisateur bloqué par politique réseau', 'navigation anormale détectée']",normal
2025-05-26 09:16:04,3,-1,0,28,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,api_key_deleted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,api key deleted for user farid.shaheen,,no_message,,,,,0,0,61,9,16,2025-05-26 09:15:00,0,normal,['api key deleted for user farid.shaheen'],normal
2025-05-26 09:16:24,5,-1,0,84,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.23,,cache.um6p.ma,,,,,,,,,,http://cache.um6p.ma/images/logo.png,post,unknown_agent,,,,none,,,,,trafic normal,,no_message,,,,,0,0,61,9,16,2025-05-26 09:15:00,0,normal,['trafic normal'],normal
2025-05-26 09:16:28,2,-1,0,143,,,,,,192.168.1.51,56582.0,178.62.1.1,161.0,0.0.0.0,,,udp,allow,,,,network-services,allow-snmp,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,7814,8478,55,9,16,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:16:28,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,System booted successfully,,sys,startup,um6p,0,0,61,9,16,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:16:33,1,-1,0,69,,pc-lamia,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,http,,critical,allowed,maliciousbehavior,,,,suspicious powershell activity,unknown_url,,unknown_agent,,,,C:\Program Files\Common Files\Adobe\ARM\1.0\AdobeARM.exe,,powershell.exe,winlogon.exe,,,,no_message,,,,,0,0,61,9,16,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:16:34,3,-1,0,8,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,api_key_created,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,api key created for user ali.mostafa,,no_message,,,,,0,0,61,9,16,2025-05-26 09:15:00,0,normal,"['téléchargement d’un manuel d’accès vpn', 'api key created for user ali.mostafa']",normal
2025-05-26 09:16:35,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,5,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,Neighbor 192.168.10.126 on FastEthernet0/1 went down,,ospf,neighbor_change,um6p,0,0,61,9,16,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:16:42,7,-1,0,115,,pc-samah,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,phishing_link,,unknown_url,,unknown_agent,,,,none,export_donnees_clients.csv,,,,,,no_message,logreview,,,,0,0,61,9,16,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:16:48,2,-1,0,143,,,,,,192.168.1.66,4443.0,185.60.216.35,3389.0,0.0.0.0,,,tcp,allow,,,,remote-access,allow-rdp,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,5496,6342,46,9,16,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:17:00,2,-1,0,143,,,,,,192.168.1.17,46017.0,8.8.8.8,3389.0,0.0.0.0,,,tcp,allow,,,,remote-access,allow-rdp,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8274,7832,46,9,17,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:17:00,2,-1,0,143,,,,,,192.168.1.76,24597.0,52.95.245.0,3128.0,0.0.0.0,,,tcp,allow,,,,remote-access,allow-http-proxy,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,4672,6135,17,9,17,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:17:23,4,-1,0,86,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,account_lock,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,téléchargement d’une pièce jointe confidentielle: compte mustafa.alraqi,,no_message,,,,,0,0,61,9,17,2025-05-26 09:15:00,0,normal,['téléchargement d’une pièce jointe confidentielle: compte mustafa.alraqi'],normal
2025-05-26 09:17:24,2,-1,0,143,,,,,,192.168.1.76,11590.0,147.253.224.2,6667.0,0.0.0.0,,,tcp,allow,,,,malware,allow-irc,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,1097,701,24,9,17,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:17:26,1,-1,0,137,,pc-asmaa,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,ftp,,medium,allowed,loginfailure,,,,unauthorized access attempt,unknown_url,,unknown_agent,,,,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Startup\script.js,,explorer.exe,cmd.exe,,,,no_message,,,,,0,0,61,9,17,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:17:31,7,-1,0,60,,pc-jihad,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,rapport_formation_employes.pdf,,,,,,no_message,ldapbind,,,,0,0,61,9,17,2025-05-26 09:15:00,0,normal,['signalement d’un phishing à l’équipe sécurité'],phishing
2025-05-26 09:17:36,5,-1,0,68,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,10.10.12.5,,ceo-fake.company.org,,,,,,,,,,http://ceo-fake.company.org,post,unknown_agent,,,,none,,,,,navigation anormale détectée,,no_message,,,,,0,0,61,9,17,2025-05-26 09:15:00,0,normal,"['utilisateur bloqué par politique réseau', 'navigation anormale détectée']",normal
2025-05-26 09:17:37,4,-1,0,110,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_encryption_disabled,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,accès à la messagerie via vpn sécurisé,,no_message,,,,,0,0,61,9,17,2025-05-26 09:15:00,0,normal,['accès à la messagerie via vpn sécurisé'],normal
2025-05-26 09:17:41,0,5024,0,46,setimezoneprivilege,,um6p-clt04,,,0.0.0.0,-1.0,0.0.0.0,-1.0,192.168.100.1,,,,,,,,,,,,unknown_url,,unknown_agent,,"cn=tmp_admin,dc=um6p,dc=local",,none,,,,0xb5,software installed successfully,,no_message,,,,,0,0,61,9,17,2025-05-26 09:15:00,0,normal,['software installed successfully'],normal
2025-05-26 09:17:43,7,-1,0,128,,pc-salwa,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,export_donnees_clients.csv,,,,,,no_message,alert,,,,0,0,61,9,17,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:17:45,7,-1,0,51,,pc-rima,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,,,,,,benign,,unknown_url,,unknown_agent,,,,none,liste_contacts.csv,,,,,,no_message,filecreated,,,,0,0,61,9,17,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:17:48,4,-1,0,60,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,password_change,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,signalement d’un phishing à l’équipe sécurité,,no_message,,,,,0,0,61,9,17,2025-05-26 09:15:00,0,normal,['signalement d’un phishing à l’équipe sécurité'],phishing
2025-05-26 09:17:53,2,-1,0,143,,,,,,192.168.1.29,8155.0,104.210.2.201,21.0,0.0.0.0,,,tcp,allow,,,,file-transfer,allow-ftp-control,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,2318,4455,9,9,17,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:17:58,2,-1,0,143,,,,,,192.168.1.68,22350.0,198.51.100.200,143.0,0.0.0.0,,,tcp,allow,,,,email,allow-imap,,,unknown_url,,"""PostmanRuntime/7.32.2""",,,,none,,,,,,,no_message,,,,,6270,4309,21,9,17,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:18:00,2,-1,20,143,,,,,,192.168.1.27,43204.0,0.0.0.0,4500.0,0.0.0.0,ph1sh-now-login.com,,udp,allow,,,,vpn,allow-nat-t,,,https://ph1sh-now-login.com/login,,unknown_agent,,,,none,,,,,,,no_message,,,,,7529,7042,38,9,18,2025-05-26 09:15:00,-1,anomaly,[],normal
2025-05-26 09:18:02,6,-1,0,143,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,,6,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,,Lease renewed for IP 192.168.10.112 on FastEthernet0/1,,dhcpd,renew,um6p,0,0,61,9,18,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:18:09,2,-1,0,143,,,,,,192.168.1.75,50760.0,104.16.132.229,20.0,0.0.0.0,,,tcp,allow,,,,file-transfer,allow-ftp-data,,,unknown_url,,unknown_agent,,,,none,,,,,,,no_message,,,,,8556,4430,10,9,18,2025-05-26 09:15:00,0,normal,[],normal
2025-05-26 09:18:11,3,-1,0,163,,,,,,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,mfa_enrolled,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,user zubair.abdulqadir enrolled in mfa,,no_message,,,,,0,0,61,9,18,2025-05-26 09:15:00,0,normal,['user zubair.abdulqadir enrolled in mfa'],normal
